0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.842310000000000000e+05 2.475766000000000000e+06 5.434209000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.353660000000000000e+05 3.209266000000000000e+06 5.930384000000000000e+06 6.582248000000000000e+06 6.942885000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.570000000000000000e+03 1.376967000000000000e+06 3.853697000000000000e+06 5.979724000000000000e+06 6.098965000000000000e+06 6.314151000000000000e+06 6.682434000000000000e+06 6.840457000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.107840000000000000e+05 2.143004000000000000e+06 4.383923000000000000e+06 5.644846000000000000e+06 5.928343000000000000e+06 6.016383000000000000e+06 6.196198000000000000e+06 6.374885000000000000e+06 6.744457000000000000e+06 6.846344000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.014250000000000000e+05 2.954701000000000000e+06 4.933665000000000000e+06 5.300621000000000000e+06 5.620977000000000000e+06 5.764373000000000000e+06 5.858081000000000000e+06 5.899040000000000000e+06 6.161426000000000000e+06 6.545435000000000000e+06 6.697013000000000000e+06 6.948520000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.305700000000000000e+04 1.272765000000000000e+06 3.490427000000000000e+06 5.036014000000000000e+06 4.978063000000000000e+06 5.104994000000000000e+06 5.415168000000000000e+06 5.703787000000000000e+06 5.682049000000000000e+06 6.024207000000000000e+06 6.108192000000000000e+06 6.375785000000000000e+06 6.573536000000000000e+06 6.749978000000000000e+06 6.958653000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.939830000000000000e+05 1.711128000000000000e+06 3.468536000000000000e+06 4.657428000000000000e+06 4.695047000000000000e+06 4.747288000000000000e+06 4.931978000000000000e+06 5.062823000000000000e+06 5.207217000000000000e+06 5.553723000000000000e+06 5.734907000000000000e+06 5.878266000000000000e+06 6.151926000000000000e+06 6.296358000000000000e+06 6.548971000000000000e+06 6.845470000000000000e+06 7.007647000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.424150000000000000e+05 2.156310000000000000e+06 3.881735000000000000e+06 4.298290000000000000e+06 4.373279000000000000e+06 4.739250000000000000e+06 4.677324000000000000e+06 4.872796000000000000e+06 5.135415000000000000e+06 5.201384000000000000e+06 5.307641000000000000e+06 5.643270000000000000e+06 5.915005000000000000e+06 6.011731000000000000e+06 6.189486000000000000e+06 6.107966000000000000e+06 6.530247000000000000e+06 6.557256000000000000e+06 6.857665000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.854500000000000000e+04 9.204960000000000000e+05 2.463231000000000000e+06 3.547646000000000000e+06 3.912248000000000000e+06 4.204877000000000000e+06 4.273144000000000000e+06 4.410705000000000000e+06 4.619667000000000000e+06 4.742154000000000000e+06 4.885740000000000000e+06 5.218951000000000000e+06 5.328896000000000000e+06 5.458195000000000000e+06 5.753283000000000000e+06 5.803957000000000000e+06 5.994282000000000000e+06 6.118748000000000000e+06 6.383587000000000000e+06 6.620161000000000000e+06 6.593562000000000000e+06 7.016034000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.748730000000000000e+05 1.443799000000000000e+06 2.865941000000000000e+06 3.314683000000000000e+06 3.548179000000000000e+06 3.732662000000000000e+06 3.879207000000000000e+06 3.972173000000000000e+06 4.219003000000000000e+06 4.474484000000000000e+06 4.787190000000000000e+06 4.847150000000000000e+06 4.873934000000000000e+06 5.199344000000000000e+06 5.260026000000000000e+06 5.354381000000000000e+06 5.706909000000000000e+06 5.760377000000000000e+06 6.112393000000000000e+06 6.182864000000000000e+06 6.358009000000000000e+06 6.362521000000000000e+06 6.504449000000000000e+06 7.014986000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.273360000000000000e+05 1.579123000000000000e+06 2.669289000000000000e+06 2.926065000000000000e+06 3.035909000000000000e+06 3.212998000000000000e+06 3.555442000000000000e+06 3.700491000000000000e+06 3.827910000000000000e+06 4.075256000000000000e+06 4.377339000000000000e+06 4.451286000000000000e+06 4.594393000000000000e+06 4.670701000000000000e+06 5.022302000000000000e+06 5.133245000000000000e+06 5.284443000000000000e+06 5.393307000000000000e+06 5.492269000000000000e+06 5.838213000000000000e+06 5.992984000000000000e+06 6.006115000000000000e+06 6.077903000000000000e+06 6.366550000000000000e+06 6.738153000000000000e+06 6.839198000000000000e+06
